1459637113.979000, /muse/elements/raw_fft1, 0.2924096, 6.4941087, 7.2235727, 6.671907, 6.5861554, 4.613965, 2.351247, 2.0692143, -1.1386024, -3.035553, -5.310177, -4.5458083, -5.667003, -6.983261, -8.270503, -12.387997, -14.866119, -15.665943, -13.125545, -15.076018, -11.079341, -12.724232, -15.411688, -14.82268, -13.710097, -17.03701, -12.083342, -10.760152, -12.06932, -13.835667, -14.202606, -12.820397, -16.636326, -11.398609, -12.7160635, -16.96452, -9.3497, -12.980709, -20.1494, -15.329978, -18.289246, -14.339029, -13.110784, -14.517957, -14.533035, -16.610058, -14.935359, -12.040107, -16.622936, -18.252613, -18.850004, -19.655157, -17.369843, -15.867355, -16.71291, -17.423714, -16.074589, -20.065456, -24.319536, -22.563879, -21.637957, -21.642845, -20.966547, -21.388609, -22.635632, -23.469719, -24.970705, -23.77579, -24.333935, -28.54589, -28.701136, -30.171122, -30.41912, -23.658798, -19.49497, -17.98625, -15.833632, -16.527983, -15.031584, -17.337454, -18.51387, -14.503322, -12.105398, -18.632322, -18.239904, -16.327442, -17.367561, -14.666386, -15.8654785, -18.25209, -15.667719, -11.902543, -15.766005, -15.851181, -20.2249, -22.93008, -19.449295, -17.237509, -19.915514, -19.049541, -19.433542, -20.90885, -23.747215, -20.349947, -14.849061, -18.41304, -21.537804, -21.403866, -24.77308, -21.568361, -23.699223, -25.30893, -20.104952, -21.44524, -19.880232, -16.579157, -16.101667, -22.485405, -23.365517, -22.769474, -26.271933, -24.746971, -26.264412, -23.735271, -25.411608, -25.168524, -22.427027, -27.042334, -33.42151
1459637113.980000, /muse/elements/raw_fft2, -8.993538, -2.1468477, -7.8248024, -7.5780435, -7.3238893, -10.37577, -6.2694225, -9.52504, -9.26096, -11.113724, -9.541749, -7.832949, -14.433992, -17.720764, -12.509988, -8.766058, -8.710482, -9.23794, -17.328016, -18.80971, -11.739056, -11.114601, -10.4504795, -7.280312, -7.3615065, -7.8156233, -4.0356727, -7.7833824, -14.803194, -10.473374, -5.4418774, -6.5086584, -8.250249, -12.966922, -13.337794, -17.103237, -13.663956, -10.871242, -7.6479435, -10.558774, -13.2655525, -12.757481, -10.236675, -7.8029265, -7.111931, -6.3052177, -7.4546514, -4.3662124, -7.3176384, -11.991061, -9.448461, -8.457927, -8.199371, -8.059654, -9.795179, -14.07999, -16.843878, -18.741312, -14.675274, -10.551597, -13.015658, -11.922171, -8.199089, -13.296247, -14.549899, -10.031358, -14.3822775, -18.476065, -24.907393, -29.464417, -31.86518, -27.655363, -20.138567, -13.270103, -12.93166, -13.989116, -12.744209, -17.33569, -15.144312, -17.940495, -22.147533, -21.855127, -15.852505, -20.75764, -16.349178, -15.012081, -13.242849, -15.880638, -12.501208, -13.77369, -15.845924, -16.070375, -16.266155, -15.443227, -13.894971, -17.021158, -13.145441, -16.573992, -16.292202, -16.369581, -15.034289, -20.61394, -22.349392, -16.446178, -15.810364, -18.085958, -15.741554, -16.151459, -11.258062, -11.889415, -20.623436, -21.167225, -17.70213, -17.18342, -19.135931, -25.719831, -19.23021, -19.574757, -21.18117, -18.281206, -19.152012, -19.359776, -21.340845, -24.214487, -20.993084, -18.990894, -26.172798, -22.264698, -25.350437
1459637113.981000, /muse/elements/raw_fft3, 12.812752, 17.882385, 16.794977, 15.132237, 15.102784, 14.948049, 13.970758, 5.95882, 1.0268475, 3.335618, 5.16382, 2.644932, -0.29114082, 2.2734601, -1.9952055, -0.15047148, 0.5309066, -2.2310789, -5.40272, -7.2911253, -8.384872, -8.286645, -12.632202, -14.121286, -9.932238, -5.0698447, -8.947731, -12.557057, -11.245282, -10.035636, -6.6704793, -1.0879718, -4.4854703, 0.8140642, -0.8087188, -5.299197, -8.927024, -9.918602, -8.719931, -9.434212, -13.361837, -11.008573, -10.450282, -8.453504, -11.804599, -11.443712, -13.756767, -10.830108, -13.947116, -16.176756, -9.636957, -10.956569, -17.735209, -14.948589, -9.98113, -9.986858, -12.654071, -9.123074, -11.728302, -12.939879, -14.080607, -13.655936, -13.675556, -12.805003, -14.408323, -14.749284, -18.682913, -15.66517, -15.449332, -9.394287, -11.40141, -23.21898, -18.600838, -15.993612, -15.699131, -16.780565, -11.598208, -11.781008, -12.020235, -8.107821, -10.761363, -14.775606, -13.050326, -15.308458, -15.919657, -13.384172, -12.844502, -12.635892, -12.091866, -13.684813, -18.04136, -12.075665, -11.644537, -17.12182, -12.197441, -12.891856, -14.520015, -13.235092, -11.719871, -19.44119, -21.242678, -13.852674, -10.619887, -13.685716, -17.865173, -13.090502, -12.097005, -11.915118, -13.545707, -13.473792, -13.875278, -15.539575, -18.790802, -22.45107, -22.36163, -22.381338, -16.252087, -11.655162, -13.276111, -19.042965, -20.538778, -17.817566, -20.289831, -25.51338, -24.87984, -22.064072, -20.192032, -21.146196, -27.242418
1459637113.981000, /muse/elements/low_freqs_absolute, 1.2645376, 1.3855724, 0.42028275, 0.9327591
1459637113.981000, /muse/elements/alpha_absolute, 1.16751, 0.6650291, 0.108541876, 0.37127012
1459637113.981000, /muse/elements/beta_absolute, 0.7492453, -0.08933327, 0.36157513, 0.52335155
1459637113.981000, /muse/elements/delta_absolute, 1.1022288, 1.186387, 0.18250717, 0.563165
1459637113.981000, /muse/elements/gamma_absolute, 0.39075276, -0.2690598, 0.28780422, -0.19229603
1459637113.981000, /muse/elements/theta_absolute, 0.75846547, 0.95125276, 0.045188684, 0.6909301
1459637113.981000, /muse/elements/alpha_session_score, 0.71311474, 0.83870965, 0.17021276, 0.0
1459637113.981000, /muse/elements/beta_session_score, 0.75, 0.05263158, 0.047058824, 0.14705883
1459637113.981000, /muse/elements/delta_session_score, 0.7848101, 0.7410714, 0.074074075, 0.13829787
1459637113.981000, /muse/elements/gamma_session_score, 1.0, 0.15384616, 0.29787233, 0.0
